class,split,file,source,hash
Cattle_Khillari,train,train\Cattle_Khillari\45b33d9da23ff85d.jpg,Dataset\Cattle Breeds\Khillari\Khillari_102.jpg,45b33d9da23ff85db3b1d98e7cd5bd65012027f3ff9722884a130aa94830829d
Cattle_Khillari,train,train\Cattle_Khillari\346c13c5f7b86e25.jpg,Dataset\Cattle Breeds\Khillari\Khillari_55.jpg,346c13c5f7b86e258f9448edeed34689a9ddb79c549f400aa25a6757ca2beee7
Cattle_Khillari,train,train\Cattle_Khillari\e63111a479ebee10.jpg,Dataset\Cattle Breeds\Khillari\Khillari_11.jpg,e63111a479ebee1023c6717be5de3e75df3cd1b6b021767fb59c49667be30129
Cattle_Khillari,train,train\Cattle_Khillari\0e32090da9db4d01.jpg,Dataset\Cattle Breeds\Khillari\Khillari_27.jpg,0e32090da9db4d013a433a00b30f29d231510fdba63b459df005f01d1f6439fb
Cattle_Khillari,train,train\Cattle_Khillari\bc02b6d0d53de11f.jpg,Dataset\Cattle Breeds\Khillari\Khillari_107.png,bc02b6d0d53de11fbfdf80512e16ed0f38f59e5c3d8912572975560dd3d84d1b
Cattle_Khillari,train,train\Cattle_Khillari\e0a2690684ed21b3.jpg,Dataset\Cattle Breeds\Khillari\Khillari_96.jpg,e0a2690684ed21b3bf030a5d900cad58e9830407aabbcdf1ca4d53d1f44823db
Cattle_Khillari,train,train\Cattle_Khillari\b6447a80f3749d11.jpg,Dataset\Cattle Breeds\Khillari\Khillari_114.jpg,b6447a80f3749d11c4091084aba5e470b20d9a2205d8cc4be22b6eae81d52fb2
Cattle_Khillari,train,train\Cattle_Khillari\d305c8462e92e475.jpg,Dataset\Cattle Breeds\Khillari\Khillari_19.png,d305c8462e92e475d57f4912fb23c32e73f385771273922da9bb1129df3feb4c
Cattle_Khillari,train,train\Cattle_Khillari\3ad93d3c3aef7128.jpg,Dataset\Cattle Breeds\Khillari\Khillari_15.png,3ad93d3c3aef712820858cb3dc07e787b9699c2d6ac41e49b8e8af6728d44309
Cattle_Khillari,train,train\Cattle_Khillari\2622928129054b1a.jpg,Dataset\Cattle Breeds\Khillari\Khillari_52.jpg,2622928129054b1a50a2bb8e8cc490cc86e6a7dea4e7d4831bc0dbe2c652aa77
Cattle_Khillari,train,train\Cattle_Khillari\0a08eddc1d64bad4.jpg,Dataset\Cattle Breeds\Khillari\Khillari_33.png,0a08eddc1d64bad4e2057a840d0d492f67176fee71f56f08bd1022e8e0e4ab06
Cattle_Khillari,train,train\Cattle_Khillari\b08bf409a1aac580.jpg,Dataset\Cattle Breeds\Khillari\Khillari_18.jpg,b08bf409a1aac580d83e43ee28eae5a57e67ff4a77dff3f61fa77e06bf3f2d86
Cattle_Khillari,train,train\Cattle_Khillari\483067efbf3e9b86.jpg,Dataset\Cattle Breeds\Khillari\Khillari_14.jpg,483067efbf3e9b86f9dd265da18c28db7837ce9be12e898a1cea0e886497f5b1
Cattle_Khillari,train,train\Cattle_Khillari\b8ac4051746dabd3.jpg,Dataset\Cattle Breeds\Khillari\Khillari_88.png,b8ac4051746dabd3a4b9c596e240576cc53557e21f1b2dd4e7149c61488fc71b
Cattle_Khillari,train,train\Cattle_Khillari\f3723c2b89c606ba.jpg,Dataset\Cattle Breeds\Khillari\Khillari_71.jpg,f3723c2b89c606baae247f90e29c6bdea48a568a2cf398dd179ebbc9c79cdfb0
Cattle_Khillari,train,train\Cattle_Khillari\f29af338657354ab.jpg,Dataset\Cattle Breeds\Khillari\Khillari_100.png,f29af338657354ab861a60784a2f7176d69973c45538e662b695a1f6e414d066
Cattle_Khillari,train,train\Cattle_Khillari\8470bb18176d0893.jpg,Dataset\Cattle Breeds\Khillari\Khillari_37.png,8470bb18176d0893d1f891b9e37a43fec29f3d8b484f264aa4171dd192c1e134
Cattle_Khillari,train,train\Cattle_Khillari\338fa962bacd40cc.jpg,Dataset\Cattle Breeds\Khillari\Khillari_56.jpg,338fa962bacd40cc924bfdb08afb9b0b6cfe228aef86513b61064dff51f9bf9f
Cattle_Khillari,train,train\Cattle_Khillari\5770091af128ec98.jpg,Dataset\Cattle Breeds\Khillari\Khillari_44.jpg,5770091af128ec989c06fb70f15cb2db71d845810a59b2e04b4be140d8bb1cfc
Cattle_Khillari,train,train\Cattle_Khillari\90689cb7f3c1dece.jpg,Dataset\Cattle Breeds\Khillari\Khillari_109.png,90689cb7f3c1dece740587eb1bc6fa96b96b6942929539b283017d8efc44551d
Cattle_Khillari,train,train\Cattle_Khillari\4f5b3db1bfd8207e.jpg,Dataset\Cattle Breeds\Khillari\Khillari_58.jpg,4f5b3db1bfd8207e255b8e2f59e528077a56a3409247bc55be059d6da197e827
Cattle_Khillari,train,train\Cattle_Khillari\d15257fef9020799.jpg,Dataset\Cattle Breeds\Khillari\Khillari_85.jpg,d15257fef9020799720259c5400b735d50b080331e7640b9001067cef326796e
Cattle_Khillari,train,train\Cattle_Khillari\2e0e7c1865641d94.jpg,Dataset\Cattle Breeds\Khillari\Khillari_95.jpg,2e0e7c1865641d94ddc122c6ea1dfda7b98fa6bde34718ba6f9efed7a5b395e4
Cattle_Khillari,train,train\Cattle_Khillari\87738300fc873851.jpg,Dataset\Cattle Breeds\Khillari\Khillari_74.png,87738300fc8738511259bafee5263242c43d70c04e1b2946ec2f2fd0b17dd178
Cattle_Khillari,train,train\Cattle_Khillari\c8e6ccdec5df5deb.jpg,Dataset\Cattle Breeds\Khillari\Khillari_39.jpg,c8e6ccdec5df5debac416f209ee67ded165cd8100d5f8f02c6606a43c35f002c
Cattle_Khillari,train,train\Cattle_Khillari\253741486adef630.jpg,Dataset\Cattle Breeds\Khillari\Khillari_63.png,253741486adef6307891f5fc035add70701b882d634a589d46c67207208cd003
Cattle_Khillari,train,train\Cattle_Khillari\217a1a63b83cc9f5.jpg,Dataset\Cattle Breeds\Khillari\Khillari_9.png,217a1a63b83cc9f580c59bf6e73174f263a3c3900602ae5559346eeb08306395
Cattle_Khillari,train,train\Cattle_Khillari\592b591d8ae4df1f.jpg,Dataset\Cattle Breeds\Khillari\Khillari_94.png,592b591d8ae4df1f19ffba44b7b8d4f187aa71ea41e855532aedd099e0abcdbc
Cattle_Khillari,train,train\Cattle_Khillari\c4fc26b12d42af12.jpg,Dataset\Cattle Breeds\Khillari\Khillari_82.png,c4fc26b12d42af12de6f520c5617059de34f0d9af4ae45dfbea405b9d0aa98b5
Cattle_Khillari,train,train\Cattle_Khillari\93a96440150ddfb9.jpg,Dataset\Cattle Breeds\Khillari\Khillari_68.jpg,93a96440150ddfb9bb80d875177d2ac6a3d83bc91cbc21f4a882d2aae5b68b6c
Cattle_Khillari,train,train\Cattle_Khillari\87fc912a2689dc18.jpg,Dataset\Cattle Breeds\Khillari\Khillari_113.jpg,87fc912a2689dc18852f826b984b737abb6c450f4ab93639c22ea7f9d7b650b1
Cattle_Khillari,train,train\Cattle_Khillari\7659c62e0fa0e177.jpg,Dataset\Cattle Breeds\Khillari\Khillari_40.jpg,7659c62e0fa0e17708ba994d8f4312b0364c1cbbb063faebb915c7472434bb26
Cattle_Khillari,train,train\Cattle_Khillari\8606ad0047fa69df.jpg,Dataset\Cattle Breeds\Khillari\Khillari_92.png,8606ad0047fa69dfe7e9b23cf81135e6edb956f04885bc842a211a4f048fb5c3
Cattle_Khillari,train,train\Cattle_Khillari\f0dadbda5e286d70.jpg,Dataset\Cattle Breeds\Khillari\Khillari_81.png,f0dadbda5e286d70f8f35f5ce2500da833439c89b9b9ca2af8704997894e7d11
Cattle_Khillari,train,train\Cattle_Khillari\761c85575cf5b3f2.jpg,Dataset\Cattle Breeds\Khillari\Khillari_75.jpg,761c85575cf5b3f258d200b3ce9d7c894e33a052315e09548adb41d6e9d9f52f
Cattle_Khillari,train,train\Cattle_Khillari\e9b1abfe683a5ba5.jpg,Dataset\Cattle Breeds\Khillari\Khillari_29.jpg,e9b1abfe683a5ba5e82374f39248a6476e9215698e901eb36fa7bc22ed8b4ce4
Cattle_Khillari,train,train\Cattle_Khillari\10ebc00e5df316a4.jpg,Dataset\Cattle Breeds\Khillari\Khillari_35.png,10ebc00e5df316a4b877afc4f6b3fe530c36de20c89a8fce57b84edd963f971b
Cattle_Khillari,train,train\Cattle_Khillari\093da34185486f20.jpg,Dataset\Cattle Breeds\Khillari\Khillari_115.png,093da34185486f2073d379bdd83f695517f9e338b13aa442edbfe2be4b37f26a
Cattle_Khillari,train,train\Cattle_Khillari\de58b066a2ae7d51.jpg,Dataset\Cattle Breeds\Khillari\Khillari_98.jpeg,de58b066a2ae7d51c781d17bbf23978556f256489dc584bc8a2111af216a1d29
Cattle_Khillari,train,train\Cattle_Khillari\eb50b936238c52db.jpg,Dataset\Cattle Breeds\Khillari\Khillari_66.jpg,eb50b936238c52dbfdcd3fdf0fc3ce89e936412f8fc7d728685ff3273c6040e7
Cattle_Khillari,train,train\Cattle_Khillari\0aa7478e256f2cc2.jpg,Dataset\Cattle Breeds\Khillari\Khillari_108.jpg,0aa7478e256f2cc2e2c70e5a8a66d6837c7caba6855d3c850c7a1613e3aa0cd0
Cattle_Khillari,train,train\Cattle_Khillari\a7206664a45d556b.jpg,Dataset\Cattle Breeds\Khillari\Khillari_32.jpg,a7206664a45d556b35be98c3deb57ad471ab1e6334fdf8608d21f7fd003170b8
Cattle_Khillari,train,train\Cattle_Khillari\ccd4d43f5248d0aa.jpg,Dataset\Cattle Breeds\Khillari\Khillari_116.png,ccd4d43f5248d0aa2a377cc5931d1995254d0708877f97f6f31850383070e289
Cattle_Khillari,train,train\Cattle_Khillari\f616c1cafb819e64.jpg,Dataset\Cattle Breeds\Khillari\Khillari_69.jpg,f616c1cafb819e643358e07fa8c3e892381981ef83d967af1f918cb82762565d
Cattle_Khillari,train,train\Cattle_Khillari\4f89c66592aa61f2.jpg,Dataset\Cattle Breeds\Khillari\Khillari_76.png,4f89c66592aa61f297ec7b65be6b0545f9fbb9c1cbd2fd646981e1863ecde195
Cattle_Khillari,train,train\Cattle_Khillari\12d0f733c529e6a2.jpg,Dataset\Cattle Breeds\Khillari\Khillari_84.jpg,12d0f733c529e6a2a837862d82761281cb4f3170508f208832410d6a7ae02950
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\15cb3aa4de4b28ab.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_84.jpg,15cb3aa4de4b28abdf3ac171086c94d57a1d2eeec77dfa9dde9267959c15bedc
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\b6d9ad7ac462d942.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_82.jpg,b6d9ad7ac462d9423d5d1bd5f2408dfe6e42aa9d00a69cbc67976b028e017265
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\3175979eda56d278.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_128.jpg,3175979eda56d278602ce976a77293d2a2dc880a05236c15144f9f05bf01ab2d
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\89f2899a51208cea.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_80.jpg,89f2899a51208ceab29c1e45528be00467e7402892cbb0e75b786261b0811777
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\661f48104a141782.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_16.jpg,661f48104a1417820593a388e32f394b1f65c14e889c69f3aed681ffe960635c
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\266dbe60ccfd341a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_92.jpg,266dbe60ccfd341a0bea39a14c83da05686b053d0e224b821e53bf8eedc828f7
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\5f66f2cd0d72dd50.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_85.jpg,5f66f2cd0d72dd501861ec40f6a05edceecbb590e04f12ffc2aaee6406e47d10
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\c332cc0543212cc4.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_105.jpg,c332cc0543212cc4e002ca44695db899f155b10c95a2e50970cdabc4690da08e
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\83b22a5277cc6387.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_64.jpg,83b22a5277cc63871ac6a14edea88562c88aee049ef533f6dd7a4169c2c9da79
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\6453ac8589d41150.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_122.jpg,6453ac8589d41150a749a0a4d43a9009e1000e70d993312dde51925037524716
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\e8ecd7471bbeed0a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_23.jpg,e8ecd7471bbeed0a1c8316a377959af788d992d8afd1473957a5314de7c36e15
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\4ce9cb4a52c5cec4.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_20.jpg,4ce9cb4a52c5cec47097ed4f64828f4e256c896ceca60387b921d221c662d576
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\2d73974495e3b4c7.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_17.jpg,2d73974495e3b4c7210ea1b05268da39f308b454666d5b65ecc504ae43c9a094
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\26cd8f6a386c81d4.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_71.jpg,26cd8f6a386c81d4a0edd27095ddc22311a64c71ad3e8cb9a788cb88ff95d88f
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\c23d55ab1b20518b.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_126.jpg,c23d55ab1b20518b74d760e7691b91c55d6a6f371dadc6b57ede961381d56683
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\0ecb796ee513526a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_70.jpg,0ecb796ee513526a19fbe2b5d1b0cd403a9a008e865bae1afc4d4d8e1092bb40
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\82600452518f8303.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_60.jpg,82600452518f830342d3969916c25bc0a319d3c8dcf2f331d69f95edad5b3124
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\09faf95b5e33719a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_4.jpg,09faf95b5e33719a063aedbc10bc4d722d9fa903a1d74bba3890e330cf5b01ea
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\09415bdeb3143134.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_107.jpg,09415bdeb3143134864d07e68516485e4678d2a29451d91f4083f718ee85ef75
Cattle_Krishna_Valley,test,test\Cattle_Krishna_Valley\206cfa738771179a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_32.jpg,206cfa738771179a4ea59ff8b73345bebe4c0423dce51dad16b249499098de7a
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\94babc09cb9ff5d6.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_61.jpg,94babc09cb9ff5d6ba3272d61dbec1a4e3f6fd36b14dcba26e46192ba8ca7769
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\09103e032ecdac63.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_27.jpg,09103e032ecdac63eaba69b0f1150578181057f548c173264732a13ae1106c66
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\c9c5a6970c13ffe8.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_19.jpg,c9c5a6970c13ffe8c57b3ae5ce0ec7b86f266c2e07669ad691a2284c9807141b
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\70f22e469d8adb90.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_68.jpg,70f22e469d8adb90571892708ff4d33e94b10096f15e8ebd87fa959fc2f39e35
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\900b5ff4de7c723d.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_118.jpg,900b5ff4de7c723dc8001e871dcce317cac5c80be5b7ecdea3b85f4ca31b56f2
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\2b426234158755c1.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_53.jpg,2b426234158755c1e0caba93641bc464627cff4e2d3d4a07771ddfc07cd66309
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\7dd95ce060e1d2f2.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_97.jpg,7dd95ce060e1d2f2242acefecdfc1663e468ce0739bace3836ecc2f008779aec
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\f2b81d8738256731.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_46.jpg,f2b81d87382567311da0e21b426dac91dcccdc54820edd7d93e3a3631d8c58bd
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\633ea454fc333dc4.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_24.jpg,633ea454fc333dc41310131360ea533a6ea9ae1eec7b2aedeaf2321ca91a3bf1
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\3e2f1d271611e5eb.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_37.jpg,3e2f1d271611e5ebc1f9c0782aac95a5b32012e1d22c602ff11274980e929fdb
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\4ac8ea200234cb4e.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_123.jpg,4ac8ea200234cb4e9cb7599caacc1be30b32a876f467a05665bdd97f2374bc51
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\96a9ef77e19ff78a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_11.jpg,96a9ef77e19ff78ab99c1e9867e2cc83639583c66d2fdff6a44b6450908054b7
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\35ad67875aaf0070.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_55.jpg,35ad67875aaf0070c63b2ba2a54ec19a1dbe057450b562c8ca077d7c5775a5da
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\ea8d4372ff58082f.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_135.jpg,ea8d4372ff58082fcd5625335ed8733bd30293550b843688e80f749dc9d50324
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\f469593f60caaf05.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_86.jpg,f469593f60caaf056965b852d3556da03edc85e781af6c1ceeb1ff18101cdc5c
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\6126e8c29f097b00.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_99.jpg,6126e8c29f097b00fc60e81d63cd522548944c6032525de675cfb8581f67b2af
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\9cfa4b7eab42b2b5.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_119.jpg,9cfa4b7eab42b2b507ad375262d329040bb64dec5179b21b6eee1795c7265936
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\0159e774cd0a1226.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_51.jpg,0159e774cd0a12267e79c6e22248d956f5a436e51380e0403a0e75ba01636f5c
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\368a7739854a6202.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_8.jpg,368a7739854a6202b9ffce711c77438c78fc4422cc7d5f6040f3a5ac93326176
Cattle_Krishna_Valley,val,val\Cattle_Krishna_Valley\67fc101ecb72692a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_14.jpg,67fc101ecb72692ab3c9345d497ac06af1af4d7a10ca27ae46f7e77425e46004
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\c2e1a8b1e434ae50.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_67.jpg,c2e1a8b1e434ae50bce76b25d20bdfadf6ca68890e318275ab846c0f85d0386e
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\cbd1eadca13a2f4e.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_12.jpg,cbd1eadca13a2f4e418c3795266bda39aec7518b4fd15fb13e94840668b10ca9
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\4983bfb27f2fd049.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_90.jpg,4983bfb27f2fd0495fd442c5ec5ca7ff5cb28854a06d003f55720b9a7da669bf
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\cf1dde5c4e08812b.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_114.jpg,cf1dde5c4e08812b1f9e85fc1c9f15c388afb34a7f36c39b191866b0e6db2dba
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\5cad091c8d50592d.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_66.jpg,5cad091c8d50592d2060a3981ac074ca03e7d65874c86eccfef882f17753d746
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\28df10018d5f2024.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_88.jpg,28df10018d5f2024631ede9e7a3a3e49ca2cc8deda2d7631e715274ac63af380
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\c1deb5d82e2b8a0a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_83.jpg,c1deb5d82e2b8a0aa38f6929098b3a238382a10a51a2f2364ba397cf53181038
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\55eba2c7820bb87d.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_43.jpg,55eba2c7820bb87d1a1f16d05a070504b6be98bb9e35319ffa7f3ca70c2efbcd
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\6cec80b4905f74c9.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_42.jpg,6cec80b4905f74c9cc04e60fb170c31b80814f000394f966359721afd41656eb
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\1ad8c2e9c94f97e8.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_121.jpg,1ad8c2e9c94f97e85cd4a54af6fae2d37bf78ac419d493751ebf61c0d2ecfc79
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\83d95baf5104c8ed.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_10.jpg,83d95baf5104c8ed4bde64948090a9d1933f17a9bde587f9a4440cd2c604090f
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\2706f118dad0a88a.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_131.jpg,2706f118dad0a88a5e8ab295ed43f5fb6f331d5fe40addc3f1e7031a753c18e0
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\a51c69f4eeccf3e5.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_44.jpg,a51c69f4eeccf3e5e9905d21243fc3db66189f5543ad717454f971a77d6cfb35
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\2e7c1e6ddc4b0a6e.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_91.jpg,2e7c1e6ddc4b0a6ee50517aeea114997c11e6948f0b0aade0e25d101d5fbcaa8
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\d88db67341f2abbd.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_62.jpg,d88db67341f2abbdc2d090f6115406939f1e58cbef7a3035cf1e2dde1157ad41
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\f76f66aedb6c0302.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_130.jpg,f76f66aedb6c0302961163451c9fa6feb88da555232868cc962f0d6df9535e6c
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\a656647e4da1ae53.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_30.jpg,a656647e4da1ae53ea1eb34d1c1cef29f928c0a42f8b196033a2a55e159cc469
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\e319b36200b6c9a7.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_75.jpg,e319b36200b6c9a7f9dd5b49149fa92af13883184111635bf46b1061d951f86a
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\38f0a93e7d190f31.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_45.jpg,38f0a93e7d190f31ec83b3b8d3f22296d0998cd50fe1061fc487dde6a79ef7a4
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\62d40b0dc464c03b.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_13.jpg,62d40b0dc464c03b75e2bcad3f4f6d85a8087b74f2819ad7117d7a047e6132bd
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\9e0b298d2b5be740.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_103.jpg,9e0b298d2b5be74074597ccb01851640b680c545818d0ee0eed49880d6bfae71
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\d42e639b76bb2567.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_33.jpg,d42e639b76bb2567a71a5e28803a993cbe55b2ebb75f0922598289b411884aee
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\6a0f6e09bf8adcc6.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_79.jpg,6a0f6e09bf8adcc621f976315e488b856af9a9e4e8174f9aff4acc3164452fce
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\5de3fe0e7a875e01.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_98.jpg,5de3fe0e7a875e01bc458440ed061b21c3e1b713a01bd43e6b84e579880feac0
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\47bb03ccac7e1090.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_5.jpg,47bb03ccac7e10903aaad3694c588c7687ba12d0d79b6daf9e60a9d5a24a6566
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\22dc389d93adc867.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_41.jpg,22dc389d93adc86737d5b077c2d8d017fdeef322ea849128501237ae20ddb700
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\94294b5a83f422b9.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_18.jpg,94294b5a83f422b940df49f8c08e3c037edb33df53f21cbebb7fb2c4e55d1873
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\19d84b3d0549b468.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_7.jpg,19d84b3d0549b4683c978308222347453cea63af9dd5d4b3a2ec9b947e9eec2f
Cattle_Krishna_Valley,train,train\Cattle_Krishna_Valley\0d92b3cf352cb599.jpg,Dataset\Cattle Breeds\Krishna_Valley\Krishna_Valley_57.jpg,0d92b3cf352cb5991837ecd6b3d954eaebaf4b200499192b1fd79c1054e6c4bf
